1.0765065484567289	1.0026958321123913	1.0012190207649283	1.0007258581806469	1.0004780602148315	1.0003280930896676	1.0002266977892835	1.0001525963345639	1.0000948249846309	1.000046495830383	1.
1.1596554596505932	1.0054005519061262	1.0024399806521063	1.0014524555855466	1.0009564686716155	1.0006563667211212	1.0004534922537713	1.0003052432115844	1.0001896735894533	1.0000929992473455	1.
1.2498654715617814	1.008114183217135	1.0036628822289149	1.002179792853946	1.0014352255893062	1.0009848209810708	1.000680383429482	1.0004579406441902	1.0002845458190597	1.0001395102514568	1.
1.3475484878747606	1.0108367498846578	1.004887728062946	1.002907870624922	1.0019143311868544	1.0013134559562245	1.0009073713524312	1.0006106886470796	1.0003794416780403	1.000186028843285	1.0000000000000004
1.4531056933760242	1.0135682757507987	1.006114520721916	1.003636689537687	1.002393785683219	1.001642271733289	1.0011344560586324	1.0007634872345559	1.000474361170984	1.0002325550233977	1.
1.5669241058186536	1.0163087846601888	1.0073432627739247	1.004366250231535	1.002873589297358	1.001971268398963	1.0013616375840957	1.00091633642092	1.0005693043024788	1.0002790887923616	1.
1.6893736735419698	1.0190583004594036	1.0085739567869338	1.0050965533456495	1.003353742248237	1.0023004460399603	1.0015889159648295	1.001069236220471	1.0006642710771103	1.0003256301507433	1.
1.820804984566897	1.0218168469966955	1.009806605329255	1.0058275995193207	1.0038342447548152	1.002629804742978	1.0018162912368387	1.001222186647505	1.0007592614994631	1.0003721790991078	1.
1.96154760935159	1.0245844481214796	1.011041210969286	1.0065593893918554	1.0043150970360162	1.0029593445947063	1.0020437634361266	1.0013751877163168	1.00085427557412	1.00041873563802	1.
2.1119090603840176	1.0273611276839738	1.012277776275554	1.0072919236025524	1.0047962993108883	1.0032890656818365	1.0022713325986925	1.0015282394411986	1.0009493133056628	1.0004652997680443	1.
2.272174320771996	1.0301469095346947	1.0135163038166988	1.0080252027907435	1.005277851798405	1.003618968091085	1.002498998760534	1.0016813418364399	1.001044374698671	1.0005118714897436	1.
2.4426058722241737	1.0329418175240785	1.0147567961614623	1.008759227595783	1.0057597547174402	1.0039490519091157	1.0027267619576454	1.0018344949163287	1.0011394597577232	1.000558450803681	1.0000000000000004
2.6234441404477113	1.035745875502064	1.0159992558786644	1.009493998657023	1.0062420082870112	1.0042793172226334	1.0029546222260184	1.0019876986951504	1.001234568487396	1.000605037710418	1.
2.8149082719714293	1.038559107317642	1.017243685537246	1.0102295166138415	1.006724612726079	1.0046097641183136	1.0031825796016418	1.002140953187188	1.0013297008922648	1.0006516322105163	1.
3.0171971588001867	1.04138153681843	1.0184900877061462	1.0109657821056144	1.0072075682536152	1.0049403926828415	1.0034106341205016	1.0022942584067225	1.0014248569769035	1.000698234304536	1.
3.230490634492715	1.0442131878502574	1.0197384649543857	1.0117027957717657	1.0076908750885833	1.0052712030028963	1.0036387858185811	1.0024476143680323	1.001520036745884	1.000744843993037	1.
3.4549507750034465	1.0470540842567218	1.02098881985106	1.0124405582516753	1.008174533449925	1.0056021951651546	1.0038670347318603	1.0026010210853937	1.0016152402037772	1.000791461276579	1.
3.690723248753721	1.0499042498787692	1.022241154965262	1.013179070184763	1.0086585435566773	1.0059333692562848	1.004095380896317	1.0027544785730809	1.001710467355152	1.0008380861557196	1.
3.9379386717135794	1.0527637085542625	1.0234954728660672	1.0139183322104481	1.0091429056277221	1.006264725362971	1.0043238243479247	1.0029079868453652	1.001805718204576	1.0008847186310168	1.
4.196713933619148	1.0556324841175555	1.024751776122601	1.0146583449681545	1.0096276198820668	1.0065962635718662	1.0045523651226556	1.0030615459165162	1.0019009927566151	1.0009313587030277	1.
4.467153470557459	1.0585106003990479	1.0260100673039594	1.015399109097308	1.0101126865386256	1.0069279839696148	1.0047810032565203	1.0032151558008007	1.001996291015834	1.0009780063723084	1.0000000000000004
4.749350467486348	1.0613980812247825	1.027270348979227	1.016140625237337	1.0105981058164257	1.0072598866429452	1.0050097387854022	1.0033688165124834	1.002091612986795	1.0010246616394145	1.
5.043387980191948	1.064294950415984	1.0285326237174508	1.0168828940276669	1.0110838779343563	1.0075919716784518	1.005238571745303	1.0035225280658266	1.00218695867406	1.001071324504901	1.0000000000000004
5.349339971422544	1.0672012317886543	1.0297968940876137	1.0176259161077317	1.0115700031113881	1.0079242391628034	1.005467502172182	1.0036762904750904	1.0022823280821882	1.001117994969322	1.
5.667272259819575	1.070116949153131	1.0310631626586575	1.0183696921169476	1.0120564815664645	1.0082566891826517	1.0056965301019956	1.003830103754532	1.0023777212157379	1.0011646730332309	1.
5.997243383113754	1.0730421263136425	1.0323314319994457	1.0191142226947367	1.0125433135185269	1.0085893218246427	1.0059256555706964	1.003983967918407	1.0024731380792657	1.00121135869718	1.
6.33930537868401	1.0759767870679122	1.0336017046787465	1.0198595084805115	1.013030499186537	1.0089221371754185	1.0061548786142342	1.004137882980968	1.0025685786773268	1.001258051961722	1.
6.693504486544877	1.078920955206682	1.0348739832652742	1.0206055501136813	1.0135180387893992	1.0092551353216173	1.0063841992685558	1.0042918489564654	1.0026640430144742	1.0013047528274077	1.
7.0598817796493	1.0818746545133324	1.036148270327567	1.0213523482336402	1.014005932546049	1.0095883163498733	1.0066136175696045	1.004445865859147	1.00275953109526	1.0013514612947878	1.
7.438473727401228	1.084837908763403	1.037424568434077	1.0220999034797762	1.0144941806754262	1.0099216803468165	1.0068431335533206	1.0045999337032585	1.002855042924234	1.001398177364412	1.
